Page Path,Base Url
/products/scanners/rugged-scanners/ls3008.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3008/ls3008_spec_sheet_.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3408-er.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3408-er/ls3408_er_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3408-fz.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3408-fz/ls3408_fz_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3578-er.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3578-er/ls3578_er_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3578-fz.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ls3578-fz/ls3578_fz_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/mt2000.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/mt2000/mt2000_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/multi-plane-scanners.html,https://www.zebra.com/us/en
/products/scanners/multi-plane-scanners/mp6000.html,https://www.zebra.com/us/en
/products/scanners/multi-plane-scanners/mp6000/mp6000-spec-sheet.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/miniscan-12xx.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/miniscan-12xx/ms12xx_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/ds457.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/ds457/ds457_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/miniscan-954.html,https://www.zebra.com/us/en
/products/scanners/fixed-mount-scanners/miniscan-954/ms954_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners/ds6878-hc.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners/ds6878-hc/ds6878_hc_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners/cs4070-hc.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners/cs4070-hc/cs4070_hc_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/healthcare-scanners/ds4308-hc.html,https://www.zebra.com/us/en
